edge_id	edge_type	canonical_node_ids_json	raw_node_ids_json	role_map_json	question_id	category	prompt_template_id	source_edge_id	supporting_edge_type	accepted_taxon_key	source_group	source_id	source_record_id	access_date	license	provenance_pointer	allowed_evidence_scope	caveats	confidence	source_reliability	pending_crosswalk	inferred_flag
track6:adversarial_probe_edge:t6_convergence_detection_378e80a33870	adversarial_probe_edge	"[""probe_question:t6_convergence_detection_378e80a33870"", ""probe_ground_truth:t6_convergence_detection_378e80a33870"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"[""probe_question:t6_convergence_detection_378e80a33870"", ""probe_ground_truth:t6_convergence_detection_378e80a33870"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"{""error_class_label"": ""convergence_detection"", ""foundation_model_response"": [""foundation_model_response:offline_unrun""], ""probe_ground_truth"": ""probe_ground_truth:t6_convergence_detection_378e80a33870"", ""probe_question"": ""probe_question:t6_convergence_detection_378e80a33870"", ""prompt_template"": ""prompt_template:track6_offline_convergence_detection_v1"", ""scoring_rule"": ""track6_offline_required_forbidden_terms_v1"", ""supporting_substrate_edge"": ""conv_932ca04bd5a690574553""}"	t6_convergence_detection_378e80a33870	convergence_detection	track6_offline_convergence_detection_v1	conv_932ca04bd5a690574553	fruit_morphology	wfo:wfo-0000336880-2025-12	convergence_sources	austraits_6_0_0	001	2026-05-17	CC-BY-4.0	https://zenodo.org/records/11188867	offline probe ground truth derived from cited substrate edge; model-response placeholder is unrun	No paid, key-gated, remote, or live provider call has been made. foundation_model_response:offline_unrun is a placeholder for schema-shaped offline ground truth only.	0.8	0.8	False	False
track6:adversarial_probe_edge:t6_convergence_detection_5c763e393a2e	adversarial_probe_edge	"[""probe_question:t6_convergence_detection_5c763e393a2e"", ""probe_ground_truth:t6_convergence_detection_5c763e393a2e"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"[""probe_question:t6_convergence_detection_5c763e393a2e"", ""probe_ground_truth:t6_convergence_detection_5c763e393a2e"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"{""error_class_label"": ""convergence_detection"", ""foundation_model_response"": [""foundation_model_response:offline_unrun""], ""probe_ground_truth"": ""probe_ground_truth:t6_convergence_detection_5c763e393a2e"", ""probe_question"": ""probe_question:t6_convergence_detection_5c763e393a2e"", ""prompt_template"": ""prompt_template:track6_offline_convergence_detection_v1"", ""scoring_rule"": ""track6_offline_required_forbidden_terms_v1"", ""supporting_substrate_edge"": ""conv_ada1e6e215e716210124""}"	t6_convergence_detection_5c763e393a2e	convergence_detection	track6_offline_convergence_detection_v1	conv_ada1e6e215e716210124	fruit_morphology	wfo:wfo-0000336880-2025-12	convergence_sources	austraits_6_0_0	001	2026-05-17	CC-BY-4.0	https://zenodo.org/records/11188867	offline probe ground truth derived from cited substrate edge; model-response placeholder is unrun	No paid, key-gated, remote, or live provider call has been made. foundation_model_response:offline_unrun is a placeholder for schema-shaped offline ground truth only.	0.8	0.8	False	False
track6:adversarial_probe_edge:t6_convergence_detection_6e7a592da8b5	adversarial_probe_edge	"[""probe_question:t6_convergence_detection_6e7a592da8b5"", ""probe_ground_truth:t6_convergence_detection_6e7a592da8b5"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"[""probe_question:t6_convergence_detection_6e7a592da8b5"", ""probe_ground_truth:t6_convergence_detection_6e7a592da8b5"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"{""error_class_label"": ""convergence_detection"", ""foundation_model_response"": [""foundation_model_response:offline_unrun""], ""probe_ground_truth"": ""probe_ground_truth:t6_convergence_detection_6e7a592da8b5"", ""probe_question"": ""probe_question:t6_convergence_detection_6e7a592da8b5"", ""prompt_template"": ""prompt_template:track6_offline_convergence_detection_v1"", ""scoring_rule"": ""track6_offline_required_forbidden_terms_v1"", ""supporting_substrate_edge"": ""conv_4653a69e509e087a3ade""}"	t6_convergence_detection_6e7a592da8b5	convergence_detection	track6_offline_convergence_detection_v1	conv_4653a69e509e087a3ade	fruit_morphology	wfo:wfo-0000510865-2025-12	convergence_sources	austraits_6_0_0	0001	2026-05-17	CC-BY-4.0	https://zenodo.org/records/11188867	offline probe ground truth derived from cited substrate edge; model-response placeholder is unrun	No paid, key-gated, remote, or live provider call has been made. foundation_model_response:offline_unrun is a placeholder for schema-shaped offline ground truth only.	0.8	0.8	False	False
track6:adversarial_probe_edge:t6_convergence_detection_6fadfb99c7b2	adversarial_probe_edge	"[""probe_question:t6_convergence_detection_6fadfb99c7b2"", ""probe_ground_truth:t6_convergence_detection_6fadfb99c7b2"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"[""probe_question:t6_convergence_detection_6fadfb99c7b2"", ""probe_ground_truth:t6_convergence_detection_6fadfb99c7b2"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"{""error_class_label"": ""convergence_detection"", ""foundation_model_response"": [""foundation_model_response:offline_unrun""], ""probe_ground_truth"": ""probe_ground_truth:t6_convergence_detection_6fadfb99c7b2"", ""probe_question"": ""probe_question:t6_convergence_detection_6fadfb99c7b2"", ""prompt_template"": ""prompt_template:track6_offline_convergence_detection_v1"", ""scoring_rule"": ""track6_offline_required_forbidden_terms_v1"", ""supporting_substrate_edge"": ""conv_8216d78dbb09f7d7fa63""}"	t6_convergence_detection_6fadfb99c7b2	convergence_detection	track6_offline_convergence_detection_v1	conv_8216d78dbb09f7d7fa63	fruit_morphology	wfo:wfo-0000510865-2025-12	convergence_sources	austraits_6_0_0	0001	2026-05-17	CC-BY-4.0	https://zenodo.org/records/11188867	offline probe ground truth derived from cited substrate edge; model-response placeholder is unrun	No paid, key-gated, remote, or live provider call has been made. foundation_model_response:offline_unrun is a placeholder for schema-shaped offline ground truth only.	0.8	0.8	False	False
track6:adversarial_probe_edge:t6_convergence_detection_7720dd367a5a	adversarial_probe_edge	"[""probe_question:t6_convergence_detection_7720dd367a5a"", ""probe_ground_truth:t6_convergence_detection_7720dd367a5a"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"[""probe_question:t6_convergence_detection_7720dd367a5a"", ""probe_ground_truth:t6_convergence_detection_7720dd367a5a"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"{""error_class_label"": ""convergence_detection"", ""foundation_model_response"": [""foundation_model_response:offline_unrun""], ""probe_ground_truth"": ""probe_ground_truth:t6_convergence_detection_7720dd367a5a"", ""probe_question"": ""probe_question:t6_convergence_detection_7720dd367a5a"", ""prompt_template"": ""prompt_template:track6_offline_convergence_detection_v1"", ""scoring_rule"": ""track6_offline_required_forbidden_terms_v1"", ""supporting_substrate_edge"": ""conv_234a8ba172c1862764e3""}"	t6_convergence_detection_7720dd367a5a	convergence_detection	track6_offline_convergence_detection_v1	conv_234a8ba172c1862764e3	fruit_morphology	wfo:wfo-0000511610-2025-12	convergence_sources	austraits_6_0_0	0002	2026-05-17	CC-BY-4.0	https://zenodo.org/records/11188867	offline probe ground truth derived from cited substrate edge; model-response placeholder is unrun	No paid, key-gated, remote, or live provider call has been made. foundation_model_response:offline_unrun is a placeholder for schema-shaped offline ground truth only.	0.8	0.8	False	False
track6:adversarial_probe_edge:t6_convergence_detection_7e84a23413dc	adversarial_probe_edge	"[""probe_question:t6_convergence_detection_7e84a23413dc"", ""probe_ground_truth:t6_convergence_detection_7e84a23413dc"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"[""probe_question:t6_convergence_detection_7e84a23413dc"", ""probe_ground_truth:t6_convergence_detection_7e84a23413dc"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"{""error_class_label"": ""convergence_detection"", ""foundation_model_response"": [""foundation_model_response:offline_unrun""], ""probe_ground_truth"": ""probe_ground_truth:t6_convergence_detection_7e84a23413dc"", ""probe_question"": ""probe_question:t6_convergence_detection_7e84a23413dc"", ""prompt_template"": ""prompt_template:track6_offline_convergence_detection_v1"", ""scoring_rule"": ""track6_offline_required_forbidden_terms_v1"", ""supporting_substrate_edge"": ""conv_cee34385f340b5675538""}"	t6_convergence_detection_7e84a23413dc	convergence_detection	track6_offline_convergence_detection_v1	conv_cee34385f340b5675538	fruit_morphology		convergence_sources	austraits_6_0_0	0004	2026-05-17	CC-BY-4.0	https://zenodo.org/records/11188867	offline probe ground truth derived from cited substrate edge; model-response placeholder is unrun	No paid, key-gated, remote, or live provider call has been made. foundation_model_response:offline_unrun is a placeholder for schema-shaped offline ground truth only.	0.8	0.8	False	False
track6:adversarial_probe_edge:t6_convergence_detection_8394b97c40b9	adversarial_probe_edge	"[""probe_question:t6_convergence_detection_8394b97c40b9"", ""probe_ground_truth:t6_convergence_detection_8394b97c40b9"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"[""probe_question:t6_convergence_detection_8394b97c40b9"", ""probe_ground_truth:t6_convergence_detection_8394b97c40b9"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"{""error_class_label"": ""convergence_detection"", ""foundation_model_response"": [""foundation_model_response:offline_unrun""], ""probe_ground_truth"": ""probe_ground_truth:t6_convergence_detection_8394b97c40b9"", ""probe_question"": ""probe_question:t6_convergence_detection_8394b97c40b9"", ""prompt_template"": ""prompt_template:track6_offline_convergence_detection_v1"", ""scoring_rule"": ""track6_offline_required_forbidden_terms_v1"", ""supporting_substrate_edge"": ""conv_de3e409f4cae355bbde9""}"	t6_convergence_detection_8394b97c40b9	convergence_detection	track6_offline_convergence_detection_v1	conv_de3e409f4cae355bbde9	fruit_morphology		convergence_sources	austraits_6_0_0	0001	2026-05-17	CC-BY-4.0	https://zenodo.org/records/11188867	offline probe ground truth derived from cited substrate edge; model-response placeholder is unrun	No paid, key-gated, remote, or live provider call has been made. foundation_model_response:offline_unrun is a placeholder for schema-shaped offline ground truth only.	0.8	0.8	False	False
track6:adversarial_probe_edge:t6_convergence_detection_943b783f5530	adversarial_probe_edge	"[""probe_question:t6_convergence_detection_943b783f5530"", ""probe_ground_truth:t6_convergence_detection_943b783f5530"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"[""probe_question:t6_convergence_detection_943b783f5530"", ""probe_ground_truth:t6_convergence_detection_943b783f5530"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"{""error_class_label"": ""convergence_detection"", ""foundation_model_response"": [""foundation_model_response:offline_unrun""], ""probe_ground_truth"": ""probe_ground_truth:t6_convergence_detection_943b783f5530"", ""probe_question"": ""probe_question:t6_convergence_detection_943b783f5530"", ""prompt_template"": ""prompt_template:track6_offline_convergence_detection_v1"", ""scoring_rule"": ""track6_offline_required_forbidden_terms_v1"", ""supporting_substrate_edge"": ""conv_7bdf617c384aba685048""}"	t6_convergence_detection_943b783f5530	convergence_detection	track6_offline_convergence_detection_v1	conv_7bdf617c384aba685048	fruit_morphology	wfo:wfo-0000510888-2025-12	convergence_sources	austraits_6_0_0	0005	2026-05-17	CC-BY-4.0	https://zenodo.org/records/11188867	offline probe ground truth derived from cited substrate edge; model-response placeholder is unrun	No paid, key-gated, remote, or live provider call has been made. foundation_model_response:offline_unrun is a placeholder for schema-shaped offline ground truth only.	0.8	0.8	False	False
track6:adversarial_probe_edge:t6_convergence_detection_a96c279d09a0	adversarial_probe_edge	"[""probe_question:t6_convergence_detection_a96c279d09a0"", ""probe_ground_truth:t6_convergence_detection_a96c279d09a0"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"[""probe_question:t6_convergence_detection_a96c279d09a0"", ""probe_ground_truth:t6_convergence_detection_a96c279d09a0"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"{""error_class_label"": ""convergence_detection"", ""foundation_model_response"": [""foundation_model_response:offline_unrun""], ""probe_ground_truth"": ""probe_ground_truth:t6_convergence_detection_a96c279d09a0"", ""probe_question"": ""probe_question:t6_convergence_detection_a96c279d09a0"", ""prompt_template"": ""prompt_template:track6_offline_convergence_detection_v1"", ""scoring_rule"": ""track6_offline_required_forbidden_terms_v1"", ""supporting_substrate_edge"": ""conv_c7cffdd25219aaa58178""}"	t6_convergence_detection_a96c279d09a0	convergence_detection	track6_offline_convergence_detection_v1	conv_c7cffdd25219aaa58178	fruit_morphology	wfo:wfo-0000510888-2025-12	convergence_sources	austraits_6_0_0	0005	2026-05-17	CC-BY-4.0	https://zenodo.org/records/11188867	offline probe ground truth derived from cited substrate edge; model-response placeholder is unrun	No paid, key-gated, remote, or live provider call has been made. foundation_model_response:offline_unrun is a placeholder for schema-shaped offline ground truth only.	0.8	0.8	False	False
track6:adversarial_probe_edge:t6_convergence_detection_ad3237a59b6e	adversarial_probe_edge	"[""probe_question:t6_convergence_detection_ad3237a59b6e"", ""probe_ground_truth:t6_convergence_detection_ad3237a59b6e"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"[""probe_question:t6_convergence_detection_ad3237a59b6e"", ""probe_ground_truth:t6_convergence_detection_ad3237a59b6e"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"{""error_class_label"": ""convergence_detection"", ""foundation_model_response"": [""foundation_model_response:offline_unrun""], ""probe_ground_truth"": ""probe_ground_truth:t6_convergence_detection_ad3237a59b6e"", ""probe_question"": ""probe_question:t6_convergence_detection_ad3237a59b6e"", ""prompt_template"": ""prompt_template:track6_offline_convergence_detection_v1"", ""scoring_rule"": ""track6_offline_required_forbidden_terms_v1"", ""supporting_substrate_edge"": ""conv_d363a84921fedc6bc457""}"	t6_convergence_detection_ad3237a59b6e	convergence_detection	track6_offline_convergence_detection_v1	conv_d363a84921fedc6bc457	fruit_morphology		convergence_sources	austraits_6_0_0	002	2026-05-17	CC-BY-4.0	https://zenodo.org/records/11188867	offline probe ground truth derived from cited substrate edge; model-response placeholder is unrun	No paid, key-gated, remote, or live provider call has been made. foundation_model_response:offline_unrun is a placeholder for schema-shaped offline ground truth only.	0.8	0.8	False	False
track6:adversarial_probe_edge:t6_convergence_detection_b8c28ca39034	adversarial_probe_edge	"[""probe_question:t6_convergence_detection_b8c28ca39034"", ""probe_ground_truth:t6_convergence_detection_b8c28ca39034"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"[""probe_question:t6_convergence_detection_b8c28ca39034"", ""probe_ground_truth:t6_convergence_detection_b8c28ca39034"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"{""error_class_label"": ""convergence_detection"", ""foundation_model_response"": [""foundation_model_response:offline_unrun""], ""probe_ground_truth"": ""probe_ground_truth:t6_convergence_detection_b8c28ca39034"", ""probe_question"": ""probe_question:t6_convergence_detection_b8c28ca39034"", ""prompt_template"": ""prompt_template:track6_offline_convergence_detection_v1"", ""scoring_rule"": ""track6_offline_required_forbidden_terms_v1"", ""supporting_substrate_edge"": ""conv_9827e3842ce9580e8b41""}"	t6_convergence_detection_b8c28ca39034	convergence_detection	track6_offline_convergence_detection_v1	conv_9827e3842ce9580e8b41	fruit_morphology		convergence_sources	austraits_6_0_0	00001	2026-05-17	CC-BY-4.0	https://zenodo.org/records/11188867	offline probe ground truth derived from cited substrate edge; model-response placeholder is unrun	No paid, key-gated, remote, or live provider call has been made. foundation_model_response:offline_unrun is a placeholder for schema-shaped offline ground truth only.	0.8	0.8	False	False
track6:adversarial_probe_edge:t6_convergence_detection_ba4279facfb0	adversarial_probe_edge	"[""probe_question:t6_convergence_detection_ba4279facfb0"", ""probe_ground_truth:t6_convergence_detection_ba4279facfb0"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"[""probe_question:t6_convergence_detection_ba4279facfb0"", ""probe_ground_truth:t6_convergence_detection_ba4279facfb0"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"{""error_class_label"": ""convergence_detection"", ""foundation_model_response"": [""foundation_model_response:offline_unrun""], ""probe_ground_truth"": ""probe_ground_truth:t6_convergence_detection_ba4279facfb0"", ""probe_question"": ""probe_question:t6_convergence_detection_ba4279facfb0"", ""prompt_template"": ""prompt_template:track6_offline_convergence_detection_v1"", ""scoring_rule"": ""track6_offline_required_forbidden_terms_v1"", ""supporting_substrate_edge"": ""conv_6b0ee41182ed8661414b""}"	t6_convergence_detection_ba4279facfb0	convergence_detection	track6_offline_convergence_detection_v1	conv_6b0ee41182ed8661414b	fruit_morphology		convergence_sources	austraits_6_0_0	0002	2026-05-17	CC-BY-4.0	https://zenodo.org/records/11188867	offline probe ground truth derived from cited substrate edge; model-response placeholder is unrun	No paid, key-gated, remote, or live provider call has been made. foundation_model_response:offline_unrun is a placeholder for schema-shaped offline ground truth only.	0.8	0.8	False	False
track6:adversarial_probe_edge:t6_convergence_detection_bac70344b0fa	adversarial_probe_edge	"[""probe_question:t6_convergence_detection_bac70344b0fa"", ""probe_ground_truth:t6_convergence_detection_bac70344b0fa"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"[""probe_question:t6_convergence_detection_bac70344b0fa"", ""probe_ground_truth:t6_convergence_detection_bac70344b0fa"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"{""error_class_label"": ""convergence_detection"", ""foundation_model_response"": [""foundation_model_response:offline_unrun""], ""probe_ground_truth"": ""probe_ground_truth:t6_convergence_detection_bac70344b0fa"", ""probe_question"": ""probe_question:t6_convergence_detection_bac70344b0fa"", ""prompt_template"": ""prompt_template:track6_offline_convergence_detection_v1"", ""scoring_rule"": ""track6_offline_required_forbidden_terms_v1"", ""supporting_substrate_edge"": ""conv_3c7ec7d14eee6dcf42c3""}"	t6_convergence_detection_bac70344b0fa	convergence_detection	track6_offline_convergence_detection_v1	conv_3c7ec7d14eee6dcf42c3	fruit_morphology		convergence_sources	austraits_6_0_0	00003	2026-05-17	CC-BY-4.0	https://zenodo.org/records/11188867	offline probe ground truth derived from cited substrate edge; model-response placeholder is unrun	No paid, key-gated, remote, or live provider call has been made. foundation_model_response:offline_unrun is a placeholder for schema-shaped offline ground truth only.	0.8	0.8	False	False
track6:adversarial_probe_edge:t6_convergence_detection_cecb8ed2cd62	adversarial_probe_edge	"[""probe_question:t6_convergence_detection_cecb8ed2cd62"", ""probe_ground_truth:t6_convergence_detection_cecb8ed2cd62"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"[""probe_question:t6_convergence_detection_cecb8ed2cd62"", ""probe_ground_truth:t6_convergence_detection_cecb8ed2cd62"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"{""error_class_label"": ""convergence_detection"", ""foundation_model_response"": [""foundation_model_response:offline_unrun""], ""probe_ground_truth"": ""probe_ground_truth:t6_convergence_detection_cecb8ed2cd62"", ""probe_question"": ""probe_question:t6_convergence_detection_cecb8ed2cd62"", ""prompt_template"": ""prompt_template:track6_offline_convergence_detection_v1"", ""scoring_rule"": ""track6_offline_required_forbidden_terms_v1"", ""supporting_substrate_edge"": ""conv_81dbfd8d941e25ffede1""}"	t6_convergence_detection_cecb8ed2cd62	convergence_detection	track6_offline_convergence_detection_v1	conv_81dbfd8d941e25ffede1	fruit_morphology	wfo:wfo-0000511610-2025-12	convergence_sources	austraits_6_0_0	0002	2026-05-17	CC-BY-4.0	https://zenodo.org/records/11188867	offline probe ground truth derived from cited substrate edge; model-response placeholder is unrun	No paid, key-gated, remote, or live provider call has been made. foundation_model_response:offline_unrun is a placeholder for schema-shaped offline ground truth only.	0.8	0.8	False	False
track6:adversarial_probe_edge:t6_convergence_detection_cede6789b9a5	adversarial_probe_edge	"[""probe_question:t6_convergence_detection_cede6789b9a5"", ""probe_ground_truth:t6_convergence_detection_cede6789b9a5"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"[""probe_question:t6_convergence_detection_cede6789b9a5"", ""probe_ground_truth:t6_convergence_detection_cede6789b9a5"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"{""error_class_label"": ""convergence_detection"", ""foundation_model_response"": [""foundation_model_response:offline_unrun""], ""probe_ground_truth"": ""probe_ground_truth:t6_convergence_detection_cede6789b9a5"", ""probe_question"": ""probe_question:t6_convergence_detection_cede6789b9a5"", ""prompt_template"": ""prompt_template:track6_offline_convergence_detection_v1"", ""scoring_rule"": ""track6_offline_required_forbidden_terms_v1"", ""supporting_substrate_edge"": ""conv_802962fe6fc054a0a08f""}"	t6_convergence_detection_cede6789b9a5	convergence_detection	track6_offline_convergence_detection_v1	conv_802962fe6fc054a0a08f	fruit_morphology	wfo:wfo-0000074859-2025-12	convergence_sources	austraits_6_0_0	00002	2026-05-17	CC-BY-4.0	https://zenodo.org/records/11188867	offline probe ground truth derived from cited substrate edge; model-response placeholder is unrun	No paid, key-gated, remote, or live provider call has been made. foundation_model_response:offline_unrun is a placeholder for schema-shaped offline ground truth only.	0.8	0.8	False	False
track6:adversarial_probe_edge:t6_convergence_detection_d183154e08bc	adversarial_probe_edge	"[""probe_question:t6_convergence_detection_d183154e08bc"", ""probe_ground_truth:t6_convergence_detection_d183154e08bc"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"[""probe_question:t6_convergence_detection_d183154e08bc"", ""probe_ground_truth:t6_convergence_detection_d183154e08bc"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"{""error_class_label"": ""convergence_detection"", ""foundation_model_response"": [""foundation_model_response:offline_unrun""], ""probe_ground_truth"": ""probe_ground_truth:t6_convergence_detection_d183154e08bc"", ""probe_question"": ""probe_question:t6_convergence_detection_d183154e08bc"", ""prompt_template"": ""prompt_template:track6_offline_convergence_detection_v1"", ""scoring_rule"": ""track6_offline_required_forbidden_terms_v1"", ""supporting_substrate_edge"": ""conv_9da958fe4cfba9184dc8""}"	t6_convergence_detection_d183154e08bc	convergence_detection	track6_offline_convergence_detection_v1	conv_9da958fe4cfba9184dc8	fruit_morphology	wfo:wfo-0000510878-2025-12	convergence_sources	austraits_6_0_0	0003	2026-05-17	CC-BY-4.0	https://zenodo.org/records/11188867	offline probe ground truth derived from cited substrate edge; model-response placeholder is unrun	No paid, key-gated, remote, or live provider call has been made. foundation_model_response:offline_unrun is a placeholder for schema-shaped offline ground truth only.	0.8	0.8	False	False
track6:adversarial_probe_edge:t6_convergence_detection_ea1b755ee559	adversarial_probe_edge	"[""probe_question:t6_convergence_detection_ea1b755ee559"", ""probe_ground_truth:t6_convergence_detection_ea1b755ee559"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"[""probe_question:t6_convergence_detection_ea1b755ee559"", ""probe_ground_truth:t6_convergence_detection_ea1b755ee559"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"{""error_class_label"": ""convergence_detection"", ""foundation_model_response"": [""foundation_model_response:offline_unrun""], ""probe_ground_truth"": ""probe_ground_truth:t6_convergence_detection_ea1b755ee559"", ""probe_question"": ""probe_question:t6_convergence_detection_ea1b755ee559"", ""prompt_template"": ""prompt_template:track6_offline_convergence_detection_v1"", ""scoring_rule"": ""track6_offline_required_forbidden_terms_v1"", ""supporting_substrate_edge"": ""conv_eb74b5a0c1c389a21355""}"	t6_convergence_detection_ea1b755ee559	convergence_detection	track6_offline_convergence_detection_v1	conv_eb74b5a0c1c389a21355	fruit_morphology		convergence_sources	austraits_6_0_0	00001	2026-05-17	CC-BY-4.0	https://zenodo.org/records/11188867	offline probe ground truth derived from cited substrate edge; model-response placeholder is unrun	No paid, key-gated, remote, or live provider call has been made. foundation_model_response:offline_unrun is a placeholder for schema-shaped offline ground truth only.	0.8	0.8	False	False
track6:adversarial_probe_edge:t6_convergence_detection_ef2026be7a49	adversarial_probe_edge	"[""probe_question:t6_convergence_detection_ef2026be7a49"", ""probe_ground_truth:t6_convergence_detection_ef2026be7a49"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"[""probe_question:t6_convergence_detection_ef2026be7a49"", ""probe_ground_truth:t6_convergence_detection_ef2026be7a49"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"{""error_class_label"": ""convergence_detection"", ""foundation_model_response"": [""foundation_model_response:offline_unrun""], ""probe_ground_truth"": ""probe_ground_truth:t6_convergence_detection_ef2026be7a49"", ""probe_question"": ""probe_question:t6_convergence_detection_ef2026be7a49"", ""prompt_template"": ""prompt_template:track6_offline_convergence_detection_v1"", ""scoring_rule"": ""track6_offline_required_forbidden_terms_v1"", ""supporting_substrate_edge"": ""conv_0be13b1d3c1af7f98dbb""}"	t6_convergence_detection_ef2026be7a49	convergence_detection	track6_offline_convergence_detection_v1	conv_0be13b1d3c1af7f98dbb	fruit_morphology		convergence_sources	austraits_6_0_0	0001	2026-05-17	CC-BY-4.0	https://zenodo.org/records/11188867	offline probe ground truth derived from cited substrate edge; model-response placeholder is unrun	No paid, key-gated, remote, or live provider call has been made. foundation_model_response:offline_unrun is a placeholder for schema-shaped offline ground truth only.	0.8	0.8	False	False
track6:adversarial_probe_edge:t6_convergence_detection_f3fae1d4d849	adversarial_probe_edge	"[""probe_question:t6_convergence_detection_f3fae1d4d849"", ""probe_ground_truth:t6_convergence_detection_f3fae1d4d849"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"[""probe_question:t6_convergence_detection_f3fae1d4d849"", ""probe_ground_truth:t6_convergence_detection_f3fae1d4d849"", ""prompt_template:track6_offline_convergence_detection_v1"", ""foundation_model_response:offline_unrun""]"	"{""error_class_label"": ""convergence_detection"", ""foundation_model_response"": [""foundation_model_response:offline_unrun""], ""probe_ground_truth"": ""probe_ground_truth:t6_convergence_detection_f3fae1d4d849"", ""probe_question"": ""probe_question:t6_convergence_detection_f3fae1d4d849"", ""prompt_template"": ""prompt_template:track6_offline_convergence_detection_v1"", ""scoring_rule"": ""track6_offline_required_forbidden_terms_v1"", ""supporting_substrate_edge"": ""conv_564a4ee2f0d2b1d06409""}"	t6_convergence_detection_f3fae1d4d849	convergence_detection	track6_offline_convergence_detection_v1	conv_564a4ee2f0d2b1d06409	fruit_morphology	wfo:wfo-0000511610-2025-12	convergence_sources	austraits_6_0_0	0002	2026-05-17	CC-BY-4.0	https://zenodo.org/records/11188867	offline probe ground truth derived from cited substrate edge; model-response placeholder is unrun	No paid, key-gated, remote, or live provider call has been made. foundation_model_response:offline_unrun is a placeholder for schema-shaped offline ground truth only.	0.8	0.8	False	False
