trace_id,run_id,workload_class,time_step,event_type,object_id,object_class,size_units,tier,parent_object_id,trajectory_node_id,branch_id,provenance_id,reuse_distance,reuse_probability_hint,correctness_sensitive,recompute_cost_hint,loss_cost_hint,durability_horizon,verifier_id,merge_state,source_version,invalidation_signal,evidence_label,tenant_scope,cache_salt,actor_id,replay_authorization_scope,verifier_evidence_hash,retention_hold_state,pointer_valid,validation_gate_ids,validation_decision,validation_lookup_count,validation_queue_wait,validation_start_time,validation_end_time,raw_reuse_credit,evidence_label
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,38,object_place,multi-agent_branch_merge:verifier_state:2,verifier state,50,CPU DRAM,,multi-agent_branch_merge:verify-node:2,multi-agent_branch_merge:branch:2,prov:multi-agent_branch_merge:verifier:2,,,true,,,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,808e277ef6967159,actor_multi_agent,actor_multi_agent,86871d1c73bf404d,not_required,true,trajectory_lineage; replay_authorization; verifier_evidence_binding,not_reuse_candidate,3,0.06,38.001,38.306,0.0,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,38,object_access,multi-agent_branch_merge:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,b34f5403d33da69f,actor_multi_agent,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.04,38.001,38.097,3.15,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,38,object_access,multi-agent_branch_merge:KV_cache:1,KV cache,20,HBM/GPU memory,,,,,10,0.75,false,6,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,277efe5e88e4a49a,actor_multi_agent,baseline_runtime,,not_required,true,tenant_isolation; cache_salt_isolation,safe_reuse,2,0.05,38.001,38.0974,0.366667,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,39,branch_fork,,,,,,multi-agent_branch_merge:node:4,multi-agent_branch_merge:branch:4,,,,,,,,,forked,synthetic_v2,,synthetic_trace_v3,tenant_multi,,actor_multi_agent,actor_multi_agent,,not_required,false,,not_reuse_candidate,0,0.06,,,0.0,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,40,object_create,multi-agent_branch_merge:branch_state:4,branch state,70,CPU DRAM,multi-agent_branch_merge:KV_cache:1,multi-agent_branch_merge:node:4,multi-agent_branch_merge:branch:4,prov:multi-agent_branch_merge:branch:4,,0.72,true,21,65,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,592fe7cbe4f5317f,actor_multi_agent,actor_multi_agent,,not_required,true,trajectory_lineage; replay_authorization,not_reuse_candidate,2,0.03,40.001,40.2084,0.0,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,41,object_place,multi-agent_branch_merge:branch_state:4,branch state,65,CPU DRAM,,multi-agent_branch_merge:node:4,multi-agent_branch_merge:branch:4,prov:multi-agent_branch_merge:branch:4,,,true,,,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,592fe7cbe4f5317f,actor_multi_agent,actor_multi_agent,,not_required,true,trajectory_lineage; replay_authorization,not_reuse_candidate,2,0.04,41.001,41.2083,0.0,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,41,object_create,multi-agent_branch_merge:trajectory_log:4,trajectory log,35,NVMe,multi-agent_branch_merge:KV_cache:1,multi-agent_branch_merge:node:4,multi-agent_branch_merge:branch:4,prov:multi-agent_branch_merge:branch:4,,0.72,true,11,35,190,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,65150715bd6cf4bc,actor_multi_agent,actor_multi_agent,,hold_active,true,provenance_presence; trajectory_lineage; replay_authorization,not_reuse_candidate,3,0.05,41.001,41.2257,0.0,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,42,object_place,multi-agent_branch_merge:trajectory_log:4,trajectory log,35,NVMe,,multi-agent_branch_merge:node:4,multi-agent_branch_merge:branch:4,prov:multi-agent_branch_merge:branch:4,,,true,,,190,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,65150715bd6cf4bc,actor_multi_agent,actor_multi_agent,,hold_active,true,provenance_presence; trajectory_lineage; replay_authorization,not_reuse_candidate,3,0.06,42.001,42.2257,0.0,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,42,verifier_result,multi-agent_branch_merge:verifier_state:2,verifier state,50,CPU DRAM,,multi-agent_branch_merge:verify-node:2,multi-agent_branch_merge:branch:2,prov:multi-agent_branch_merge:verifier:2,,,true,,130,,multi-agent_branch_merge:verifier:2,rejected,verifier:v1,none,synthetic_trace_v3,tenant_multi,808e277ef6967159,actor_multi_agent,actor_multi_agent,6b2ccac52ddb1c20,not_required,true,trajectory_lineage; replay_authorization; verifier_evidence_binding,safe_reuse,3,0.07,42.001,42.306,2.491111,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,42,object_create,multi-agent_branch_merge:durable_workspace:2,durable workspace,92,NVMe,,multi-agent_branch_merge:workspace-node:2,,prov:workspace:2,,0.72,true,26,80,190,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,4b4d3bf8a94da969,actor_multi_agent,actor_multi_agent,,hold_active,true,provenance_presence; retention_hold_compliance; pointer_recoverability,not_reuse_candidate,3,0.08,42.001,42.27684,0.0,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,43,object_place,multi-agent_branch_merge:durable_workspace:2,durable workspace,80,NVMe,,multi-agent_branch_merge:workspace-node:2,,prov:workspace:2,,,true,,,190,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,4b4d3bf8a94da969,actor_multi_agent,actor_multi_agent,,hold_active,true,provenance_presence; retention_hold_compliance; pointer_recoverability,not_reuse_candidate,3,0.09,43.001,43.2766,0.0,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,43,workspace_write,multi-agent_branch_merge:durable_workspace:2,durable workspace,90,NVMe,,multi-agent_branch_merge:workspace-node:2,,prov:workspace:2,,,true,,,190,,,workspace:v2,none,synthetic_trace_v3,tenant_multi,4b4d3bf8a94da969,actor_multi_agent,actor_multi_agent,,hold_active,true,provenance_presence; retention_hold_compliance; pointer_recoverability,safe_reuse,3,0.03,43.001,43.2768,4.18,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,43,object_access,multi-agent_branch_merge:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,b34f5403d33da69f,actor_multi_agent,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.01,43.001,43.097,3.15,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,44,tool_call_start,,,,,,multi-agent_branch_merge:tool-node:3,multi-agent_branch_merge:branch:3,,,,,,,,,,synthetic_v2,,synthetic_trace_v3,tenant_multi,,actor_multi_agent,actor_multi_agent,,not_required,false,,not_reuse_candidate,0,0.02,,,0.0,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,46,object_create,multi-agent_branch_merge:tool_output:3,tool output,80,durable workspace,,multi-agent_branch_merge:tool-node:3,multi-agent_branch_merge:branch:3,prov:tool:3,,0.72,true,23,70,190,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,448872316e20c269,actor_multi_agent,actor_multi_agent,,hold_active,true,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,not_reuse_candidate,4,0.03,46.001,46.1846,0.0,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,47,object_place,multi-agent_branch_merge:tool_output:3,tool output,70,durable workspace,,multi-agent_branch_merge:tool-node:3,multi-agent_branch_merge:branch:3,prov:tool:3,,,true,,,190,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,448872316e20c269,actor_multi_agent,actor_multi_agent,,hold_active,false,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,not_reuse_candidate,4,0.04,47.001,47.1844,0.0,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,47,tool_call_result,multi-agent_branch_merge:tool_output:3,tool output,70,durable workspace,,multi-agent_branch_merge:tool-node:3,multi-agent_branch_merge:branch:3,prov:tool:3,,,true,,,95,,,tool:v1,none,synthetic_trace_v3,tenant_multi,448872316e20c269,actor_multi_agent,actor_multi_agent,,hold_active,true,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,not_reuse_candidate,4,0.05,47.001,47.1844,0.0,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,47,verifier_start,,,,,,multi-agent_branch_merge:verify-node:3,multi-agent_branch_merge:branch:3,,,,,,,,multi-agent_branch_merge:verifier:3,,synthetic_v2,,synthetic_trace_v3,tenant_multi,,actor_multi_agent,actor_multi_agent,,not_required,false,,not_reuse_candidate,0,0.06,,,0.0,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,48,object_create,multi-agent_branch_merge:verifier_state:3,verifier state,55,CPU DRAM,,multi-agent_branch_merge:verify-node:3,multi-agent_branch_merge:branch:3,prov:multi-agent_branch_merge:verifier:3,,0.72,true,16,50,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,808e277ef6967159,actor_multi_agent,actor_multi_agent,118b8dc7b96f2040,not_required,true,trajectory_lineage; replay_authorization; verifier_evidence_binding,not_reuse_candidate,3,0.03,48.001,48.3061,0.0,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,b34f5403d33da69f,actor_multi_agent,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.01,48.001,48.097,3.15,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:prefix_cache:1,prefix cache,40,CPU DRAM,,,,,15,0.75,false,13,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,65605cd1844326d4,actor_multi_agent,actor_multi_agent,,not_required,false,source_freshness; tenant_isolation; cache_salt_isolation,safe_reuse,3,0.02,48.001,48.1158,3.811111,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:KV_cache:1,KV cache,20,HBM/GPU memory,,,,,10,0.75,false,6,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,277efe5e88e4a49a,actor_multi_agent,baseline_runtime,,not_required,true,tenant_isolation; cache_salt_isolation,safe_reuse,2,0.03,48.001,48.0974,0.366667,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:branch_state:1,branch state,65,CPU DRAM,,,,,20,0.75,true,21,65,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,592fe7cbe4f5317f,actor_multi_agent,actor_multi_agent,,not_required,true,trajectory_lineage; replay_authorization,downgraded_reuse,2,0.07,48.001,48.2083,10.344444,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:trajectory_log:1,trajectory log,35,NVMe,,,,,20,0.75,true,11,35,95,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,65150715bd6cf4bc,actor_multi_agent,actor_multi_agent,,hold_active,false,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,3,0.08,48.001,48.2257,9.077778,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:branch_state:2,branch state,65,CPU DRAM,,,,,20,0.75,true,21,65,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,592fe7cbe4f5317f,actor_multi_agent,actor_multi_agent,,not_required,true,trajectory_lineage; replay_authorization,downgraded_reuse,2,0.09,48.001,48.2083,10.344444,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:trajectory_log:2,trajectory log,35,NVMe,,,,,20,0.75,true,11,35,95,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,65150715bd6cf4bc,actor_multi_agent,actor_multi_agent,,hold_active,false,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,3,0.03,48.001,48.2257,9.077778,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:branch_state:3,branch state,65,CPU DRAM,,,,,16,0.75,true,21,65,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,592fe7cbe4f5317f,actor_multi_agent,actor_multi_agent,,not_required,true,trajectory_lineage; replay_authorization,downgraded_reuse,2,0.04,48.001,48.2083,8.824444,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:trajectory_log:3,trajectory log,35,NVMe,,,,,15,0.75,true,11,35,95,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,65150715bd6cf4bc,actor_multi_agent,actor_multi_agent,,hold_active,false,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,3,0.05,48.001,48.2257,7.177778,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:branch_state:4,branch state,65,CPU DRAM,,,,,7,0.75,true,21,65,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,592fe7cbe4f5317f,actor_multi_agent,actor_multi_agent,,not_required,true,trajectory_lineage; replay_authorization,downgraded_reuse,2,0.06,48.001,48.2083,5.404444,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:trajectory_log:4,trajectory log,35,NVMe,,,,,6,0.75,true,11,35,95,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,65150715bd6cf4bc,actor_multi_agent,actor_multi_agent,,hold_active,false,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,3,0.07,48.001,48.2257,3.757778,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:tool_output:1,tool output,70,durable workspace,,,,,20,0.75,true,23,70,95,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,448872316e20c269,actor_multi_agent,actor_multi_agent,,hold_active,false,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,denied_reuse,4,0.05,48.001,48.1844,7.777778,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:tool_output:2,tool output,70,durable workspace,,,,,14,0.75,true,23,70,95,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,448872316e20c269,actor_multi_agent,actor_multi_agent,,hold_active,false,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,denied_reuse,4,0.06,48.001,48.1844,6.097778,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:tool_output:3,tool output,70,durable workspace,,,,,1,0.75,true,23,70,95,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,448872316e20c269,actor_multi_agent,actor_multi_agent,,hold_active,false,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,denied_reuse,4,0.0,48.001,48.1844,2.457778,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:verifier_state:1,verifier state,50,CPU DRAM,,,,,20,0.75,true,16,50,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,808e277ef6967159,actor_multi_agent,actor_multi_agent,0705800f02548b0e,not_required,true,trajectory_lineage; replay_authorization; verifier_evidence_binding,downgraded_reuse,3,0.04,48.001,48.306,9.711111,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:verifier_state:2,verifier state,50,CPU DRAM,,,,,10,0.75,true,16,50,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,808e277ef6967159,actor_multi_agent,actor_multi_agent,0705800f02548b0e,not_required,true,trajectory_lineage; replay_authorization; verifier_evidence_binding,downgraded_reuse,3,0.05,48.001,48.306,5.911111,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:durable_workspace:1,durable workspace,80,NVMe,,,,,17,0.75,true,26,80,95,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,4b4d3bf8a94da969,actor_multi_agent,actor_multi_agent,,hold_active,false,provenance_presence; retention_hold_compliance; pointer_recoverability,denied_reuse,3,0.06,48.001,48.2766,9.837778,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:durable_workspace:2,durable workspace,80,NVMe,,,,,5,0.75,true,26,80,95,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,4b4d3bf8a94da969,actor_multi_agent,actor_multi_agent,,hold_active,false,provenance_presence; retention_hold_compliance; pointer_recoverability,denied_reuse,3,0.07,48.001,48.2766,5.277778,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,49,object_place,multi-agent_branch_merge:verifier_state:3,verifier state,50,CPU DRAM,,multi-agent_branch_merge:verify-node:3,multi-agent_branch_merge:branch:3,prov:multi-agent_branch_merge:verifier:3,,,true,,,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,808e277ef6967159,actor_multi_agent,actor_multi_agent,118b8dc7b96f2040,not_required,true,trajectory_lineage; replay_authorization; verifier_evidence_binding,not_reuse_candidate,3,0.08,49.001,49.306,0.0,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,53,object_access,multi-agent_branch_merge:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,b34f5403d33da69f,actor_multi_agent,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.06,53.001,53.097,3.15,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,54,verifier_result,multi-agent_branch_merge:verifier_state:3,verifier state,50,CPU DRAM,,multi-agent_branch_merge:verify-node:3,multi-agent_branch_merge:branch:3,prov:multi-agent_branch_merge:verifier:3,,,true,,130,,multi-agent_branch_merge:verifier:3,accepted,verifier:v1,none,synthetic_trace_v3,tenant_multi,808e277ef6967159,actor_multi_agent,actor_multi_agent,3b9d1a60de6de49f,not_required,true,trajectory_lineage; replay_authorization; verifier_evidence_binding,safe_reuse,3,0.03,54.001,54.306,2.491111,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,54,object_create,multi-agent_branch_merge:durable_workspace:3,durable workspace,81,NVMe,,multi-agent_branch_merge:workspace-node:3,,prov:workspace:3,,0.72,true,26,80,190,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,4b4d3bf8a94da969,actor_multi_agent,actor_multi_agent,,hold_active,true,provenance_presence; retention_hold_compliance; pointer_recoverability,not_reuse_candidate,3,0.04,54.001,54.27662,0.0,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,55,object_place,multi-agent_branch_merge:durable_workspace:3,durable workspace,80,NVMe,,multi-agent_branch_merge:workspace-node:3,,prov:workspace:3,,,true,,,190,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,4b4d3bf8a94da969,actor_multi_agent,actor_multi_agent,,hold_active,true,provenance_presence; retention_hold_compliance; pointer_recoverability,not_reuse_candidate,3,0.05,55.001,55.2766,0.0,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,55,workspace_write,multi-agent_branch_merge:durable_workspace:3,durable workspace,100,NVMe,,multi-agent_branch_merge:workspace-node:3,,prov:workspace:3,,,true,,,190,,,workspace:v3,none,synthetic_trace_v3,tenant_multi,4b4d3bf8a94da969,actor_multi_agent,actor_multi_agent,,expired_no_hold,true,provenance_presence; retention_hold_compliance; pointer_recoverability,downgraded_reuse,3,0.06,55.001,55.277,4.602222,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,58,object_access,multi-agent_branch_merge:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,b34f5403d33da69f,actor_multi_agent,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.04,58.001,58.097,3.15,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,58,object_access,multi-agent_branch_merge:KV_cache:1,KV cache,20,HBM/GPU memory,,,,,10,0.75,false,6,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,277efe5e88e4a49a,actor_multi_agent,baseline_runtime,,not_required,true,tenant_isolation; cache_salt_isolation,safe_reuse,2,0.05,58.001,58.0974,0.366667,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,63,object_access,multi-agent_branch_merge:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,b34f5403d33da69f,actor_multi_agent,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.06,63.001,63.097,3.15,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,63,object_access,multi-agent_branch_merge:prefix_cache:1,prefix cache,40,CPU DRAM,,,,,15,0.75,false,13,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,65605cd1844326d4,actor_multi_agent,actor_multi_agent,,not_required,false,source_freshness; tenant_isolation; cache_salt_isolation,safe_reuse,3,0.0,63.001,63.1158,5.444444,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,66,object_create,multi-agent_branch_merge:durable_workspace:4,durable workspace,92,NVMe,,multi-agent_branch_merge:workspace-node:4,,prov:workspace:4,,0.72,true,26,80,190,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,4b4d3bf8a94da969,actor_multi_agent,actor_multi_agent,,hold_active,true,provenance_presence; retention_hold_compliance; pointer_recoverability,not_reuse_candidate,3,0.04,66.001,66.27684,0.0,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,67,object_place,multi-agent_branch_merge:durable_workspace:4,durable workspace,80,NVMe,,multi-agent_branch_merge:workspace-node:4,,prov:workspace:4,,,true,,,190,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,4b4d3bf8a94da969,actor_multi_agent,actor_multi_agent,,hold_active,true,provenance_presence; retention_hold_compliance; pointer_recoverability,not_reuse_candidate,3,0.05,67.001,67.2766,0.0,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,67,workspace_write,multi-agent_branch_merge:durable_workspace:4,durable workspace,110,NVMe,,multi-agent_branch_merge:workspace-node:4,,prov:workspace:4,,,true,,,190,,,workspace:v4,none,synthetic_trace_v3,tenant_multi,4b4d3bf8a94da969,actor_multi_agent,actor_multi_agent,,hold_active,true,provenance_presence; retention_hold_compliance; pointer_recoverability,safe_reuse,3,0.06,67.001,67.2772,5.024444,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,68,object_access,multi-agent_branch_merge:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,b34f5403d33da69f,actor_multi_agent,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.04,68.001,68.097,3.15,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,68,object_access,multi-agent_branch_merge:KV_cache:1,KV cache,20,HBM/GPU memory,,,,,10,0.75,false,6,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,277efe5e88e4a49a,actor_multi_agent,baseline_runtime,,not_required,true,tenant_isolation; cache_salt_isolation,safe_reuse,2,0.05,68.001,68.0974,0.366667,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,68,object_access,multi-agent_branch_merge:branch_state:1,branch state,65,CPU DRAM,,,,,20,0.75,true,21,65,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,592fe7cbe4f5317f,actor_multi_agent,actor_multi_agent,,not_required,true,trajectory_lineage; replay_authorization,downgraded_reuse,2,0.09,68.001,68.2083,10.344444,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,68,object_access,multi-agent_branch_merge:trajectory_log:1,trajectory log,35,NVMe,,,,,20,0.75,true,11,35,95,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,65150715bd6cf4bc,actor_multi_agent,actor_multi_agent,,hold_active,false,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,3,0.03,68.001,68.2257,9.077778,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,68,object_access,multi-agent_branch_merge:branch_state:2,branch state,65,CPU DRAM,,,,,20,0.75,true,21,65,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,592fe7cbe4f5317f,actor_multi_agent,actor_multi_agent,,not_required,true,trajectory_lineage; replay_authorization,downgraded_reuse,2,0.04,68.001,68.2083,7.241111,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,68,object_access,multi-agent_branch_merge:trajectory_log:2,trajectory log,35,NVMe,,,,,20,0.75,true,11,35,95,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,65150715bd6cf4bc,actor_multi_agent,actor_multi_agent,,hold_active,false,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,3,0.05,68.001,68.2257,9.077778,synthetic_trace_v3
trace-v2-multi-agent_branch_merge,multi-agent_branch_merge,multi-agent branch/merge,68,object_access,multi-agent_branch_merge:branch_state:3,branch state,65,CPU DRAM,,,,,20,0.75,true,21,65,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_multi,592fe7cbe4f5317f,actor_multi_agent,actor_multi_agent,,not_required,true,trajectory_lineage; replay_authorization,downgraded_reuse,2,0.06,68.001,68.2083,10.344444,synthetic_trace_v3
