family,L,V,constraint_counts,order,coefficient,abs_coefficient,derivative_at_zero,coefficient_l1_norm_order_leq_8,nearest_singularity_scale,normalized_expression_n,description
rank2_deficit_k2,31,60,31;31,5,-1494427927470,1494427927470,-179331351296400,379770313778065111,1/59,n^(2)*(n)_60/((n)_31*(n)_31),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,31,60,31;31,6,128792220403050,128792220403050,92730398690196000,379770313778065111,1/59,n^(2)*(n)_60/((n)_31*(n)_31),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,31,60,31;31,7,-8164709520301950,8164709520301950,-41150135982321828000,379770313778065111,1/59,n^(2)*(n)_60/((n)_31*(n)_31),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,31,60,31;31,8,371475304785200250,371475304785200250,14977884288939274080000,379770313778065111,1/59,n^(2)*(n)_60/((n)_31*(n)_31),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k3,31,59,31;31,0,1,1,1,145566518378735949,1/58,n^(3)*(n)_59/((n)_31*(n)_31),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,31,59,31;31,1,-781,781,-781,145566518378735949,1/58,n^(3)*(n)_59/((n)_31*(n)_31),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,31,59,31;31,2,281071,281071,562142,145566518378735949,1/58,n^(3)*(n)_59/((n)_31*(n)_31),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,31,59,31;31,3,-61554961,61554961,-369329766,145566518378735949,1/58,n^(3)*(n)_59/((n)_31*(n)_31),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,31,59,31;31,4,9114023551,9114023551,218736565224,145566518378735949,1/58,n^(3)*(n)_59/((n)_31*(n)_31),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,31,59,31;31,5,-956700537961,956700537961,-114804064555320,145566518378735949,1/58,n^(3)*(n)_59/((n)_31*(n)_31),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,31,59,31;31,6,72346888663351,72346888663351,52089759837612720,145566518378735949,1/58,n^(3)*(n)_59/((n)_31*(n)_31),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,31,59,31;31,7,-3896243089164241,3896243089164241,-19637065169387774640,145566518378735949,1/58,n^(3)*(n)_59/((n)_31*(n)_31),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,31,59,31;31,8,141596962524510031,141596962524510031,5709189528988244449920,145566518378735949,1/58,n^(3)*(n)_59/((n)_31*(n)_31),two length-L labels with fixed vertex deficit k=3
rank4_delocalization_toy_s3,31,121,31;31;31;31,0,1,1,1,10332518767091917939059121,1/120,n^(3)*(n)_121/((n)_31*(n)_31*(n)_31*(n)_31),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,31,121,31;31;31;31,1,-5400,5400,-5400,10332518767091917939059121,1/120,n^(3)*(n)_121/((n)_31*(n)_31*(n)_31*(n)_31),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,31,121,31;31;31;31,2,14307300,14307300,28614600,10332518767091917939059121,1/120,n^(3)*(n)_121/((n)_31*(n)_31*(n)_31*(n)_31),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,31,121,31;31;31;31,3,-24788700900,24788700900,-148732205400,10332518767091917939059121,1/120,n^(3)*(n)_121/((n)_31*(n)_31*(n)_31*(n)_31),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,31,121,31;31;31;31,4,31582668555000,31582668555000,757984045320000,10332518767091917939059121,1/120,n^(3)*(n)_121/((n)_31*(n)_31*(n)_31*(n)_31),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,31,121,31;31;31;31,5,-31548313704779820,31548313704779820,-3785797644573578400,10332518767091917939059121,1/120,n^(3)*(n)_121/((n)_31*(n)_31*(n)_31*(n)_31),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,31,121,31;31;31;31,6,25725187857743478000,25725187857743478000,18522135257575304160000,10332518767091917939059121,1/120,n^(3)*(n)_121/((n)_31*(n)_31*(n)_31*(n)_31),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,31,121,31;31;31;31,7,-17604068852325115109700,17604068852325115109700,-88724507015718580152888000,10332518767091917939059121,1/120,n^(3)*(n)_121/((n)_31*(n)_31*(n)_31*(n)_31),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,31,121,31;31;31;31,8,10314888941471813904123000,10314888941471813904123000,415896322120143536614239360000,10332518767091917939059121,1/120,n^(3)*(n)_121/((n)_31*(n)_31*(n)_31*(n)_31),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s4,31,120,31;31;31;31,0,1,1,1,8539244837077980179859001,1/119,n^(4)*(n)_120/((n)_31*(n)_31*(n)_31*(n)_31),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,31,120,31;31;31;31,1,-5280,5280,-5280,8539244837077980179859001,1/119,n^(4)*(n)_120/((n)_31*(n)_31*(n)_31*(n)_31),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,31,120,31;31;31;31,2,13673700,13673700,27347400,8539244837077980179859001,1/119,n^(4)*(n)_120/((n)_31*(n)_31*(n)_31*(n)_31),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,31,120,31;31;31;31,3,-23147856900,23147856900,-138887141400,8539244837077980179859001,1/119,n^(4)*(n)_120/((n)_31*(n)_31*(n)_31*(n)_31),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,31,120,31;31;31;31,4,28804925727000,28804925727000,691318217448000,8539244837077980179859001,1/119,n^(4)*(n)_120/((n)_31*(n)_31*(n)_31*(n)_31),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,31,120,31;31;31;31,5,-28091722617539820,28091722617539820,-3371006714104778400,8539244837077980179859001,1/119,n^(4)*(n)_120/((n)_31*(n)_31*(n)_31*(n)_31),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,31,120,31;31;31;31,6,22354181143638699600,22354181143638699600,16095010423419863712000,8539244837077980179859001,1/119,n^(4)*(n)_120/((n)_31*(n)_31*(n)_31*(n)_31),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,31,120,31;31;31;31,7,-14921567115088471157700,14921567115088471157700,-75204698260045894634808000,8539244837077980179859001,1/119,n^(4)*(n)_120/((n)_31*(n)_31*(n)_31*(n)_31),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,31,120,31;31;31;31,8,8524300887661197365199000,8524300887661197365199000,343699811790499477764823680000,8539244837077980179859001,1/119,n^(4)*(n)_120/((n)_31*(n)_31*(n)_31*(n)_31),four-label fourth-moment toy profile with fixed deficit s=4
single_label_cycle_profile,32,32,32,0,1,1,1,1,,n^(0)*(n)_32/((n)_32),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,32,32,32,1,0,0,0,1,,n^(0)*(n)_32/((n)_32),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,32,32,32,2,0,0,0,1,,n^(0)*(n)_32/((n)_32),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,32,32,32,3,0,0,0,1,,n^(0)*(n)_32/((n)_32),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,32,32,32,4,0,0,0,1,,n^(0)*(n)_32/((n)_32),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,32,32,32,5,0,0,0,1,,n^(0)*(n)_32/((n)_32),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,32,32,32,6,0,0,0,1,,n^(0)*(n)_32/((n)_32),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,32,32,32,7,0,0,0,1,,n^(0)*(n)_32/((n)_32),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,32,32,32,8,0,0,0,1,,n^(0)*(n)_32/((n)_32),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_path_profile,32,33,32,0,1,1,1,33,1/32,n^(-1)*(n)_33/((n)_32),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,32,33,32,1,-32,32,-32,33,1/32,n^(-1)*(n)_33/((n)_32),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,32,33,32,2,0,0,0,33,1/32,n^(-1)*(n)_33/((n)_32),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,32,33,32,3,0,0,0,33,1/32,n^(-1)*(n)_33/((n)_32),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,32,33,32,4,0,0,0,33,1/32,n^(-1)*(n)_33/((n)_32),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,32,33,32,5,0,0,0,33,1/32,n^(-1)*(n)_33/((n)_32),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,32,33,32,6,0,0,0,33,1/32,n^(-1)*(n)_33/((n)_32),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,32,33,32,7,0,0,0,33,1/32,n^(-1)*(n)_33/((n)_32),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,32,33,32,8,0,0,0,33,1/32,n^(-1)*(n)_33/((n)_32),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
rank2_balanced_profile,32,63,32;32,0,1,1,1,1661096686735205641,1/62,n^(1)*(n)_63/((n)_32*(n)_32),two length-L labels sharing one vertex
rank2_balanced_profile,32,63,32;32,1,-961,961,-961,1661096686735205641,1/62,n^(1)*(n)_63/((n)_32*(n)_32),two length-L labels sharing one vertex
rank2_balanced_profile,32,63,32;32,2,431489,431489,862978,1661096686735205641,1/62,n^(1)*(n)_63/((n)_32*(n)_32),two length-L labels sharing one vertex
rank2_balanced_profile,32,63,32;32,3,-119933761,119933761,-719602566,1661096686735205641,1/62,n^(1)*(n)_63/((n)_32*(n)_32),two length-L labels sharing one vertex
rank2_balanced_profile,32,63,32;32,4,23036754689,23036754689,552882112536,1661096686735205641,1/62,n^(1)*(n)_63/((n)_32*(n)_32),two length-L labels sharing one vertex
rank2_balanced_profile,32,63,32;32,5,-3229782924481,3229782924481,-387573950937720,1661096686735205641,1/62,n^(1)*(n)_63/((n)_32*(n)_32),two length-L labels sharing one vertex
rank2_balanced_profile,32,63,32;32,6,339887020436609,339887020436609,244718654714358480,1661096686735205641,1/62,n^(1)*(n)_63/((n)_32*(n)_32),two length-L labels sharing one vertex
rank2_balanced_profile,32,63,32;32,7,-27129943000434241,27129943000434241,-136734912722188574640,1661096686735205641,1/62,n^(1)*(n)_63/((n)_32*(n)_32),two length-L labels sharing one vertex
rank2_balanced_profile,32,63,32;32,8,1633623603774289409,1633623603774289409,65867703704179348970880,1661096686735205641,1/62,n^(1)*(n)_63/((n)_32*(n)_32),two length-L labels sharing one vertex
rank2_deficit_k2,32,62,32;32,0,1,1,1,754828682197446901,1/61,n^(2)*(n)_62/((n)_32*(n)_32),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,32,62,32;32,1,-899,899,-899,754828682197446901,1/61,n^(2)*(n)_62/((n)_32*(n)_32),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,32,62,32;32,2,375751,375751,751502,754828682197446901,1/61,n^(2)*(n)_62/((n)_32*(n)_32),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,32,62,32;32,3,-96637199,96637199,-579823194,754828682197446901,1/61,n^(2)*(n)_62/((n)_32*(n)_32),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,32,62,32;32,4,17045248351,17045248351,409085960424,754828682197446901,1/61,n^(2)*(n)_62/((n)_32*(n)_32),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,32,62,32;32,5,-2172977526719,2172977526719,-260757303206280,754828682197446901,1/61,n^(2)*(n)_62/((n)_32*(n)_32),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,32,62,32;32,6,205162413780031,205162413780031,147716937921622320,754828682197446901,1/61,n^(2)*(n)_62/((n)_32*(n)_32),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,32,62,32;32,7,-14409873346072319,14409873346072319,-72625761664204487760,754828682197446901,1/61,n^(2)*(n)_62/((n)_32*(n)_32),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,32,62,32;32,8,740211456317805631,740211456317805631,29845325918733923041920,754828682197446901,1/61,n^(2)*(n)_62/((n)_32*(n)_32),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k3,32,61,32;32,0,1,1,1,309801038384156165,1/60,n^(3)*(n)_61/((n)_32*(n)_32),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,32,61,32;32,1,-838,838,-838,309801038384156165,1/60,n^(3)*(n)_61/((n)_32*(n)_32),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,32,61,32;32,2,324633,324633,649266,309801038384156165,1/60,n^(3)*(n)_61/((n)_32*(n)_32),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,32,61,32;32,3,-76834586,76834586,-461007516,309801038384156165,1/60,n^(3)*(n)_61/((n)_32*(n)_32),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,32,61,32;32,4,12358338605,12358338605,296600126520,309801038384156165,1/60,n^(3)*(n)_61/((n)_32*(n)_32),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,32,61,32;32,5,-1419118871814,1419118871814,-170294264617680,309801038384156165,1/60,n^(3)*(n)_61/((n)_32*(n)_32),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,32,61,32;32,6,118596162599377,118596162599377,85389237071551440,309801038384156165,1/60,n^(3)*(n)_61/((n)_32*(n)_32),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,32,61,32;32,7,-7175507427510322,7175507427510322,-36164557434652022880,309801038384156165,1/60,n^(3)*(n)_61/((n)_32*(n)_32),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,32,61,32;32,8,302505503239675989,302505503239675989,12197021890623735876480,309801038384156165,1/60,n^(3)*(n)_61/((n)_32*(n)_32),two length-L labels with fixed vertex deficit k=3
rank4_delocalization_toy_s3,32,125,32;32;32;32,0,1,1,1,17793622189278548654556933,1/124,n^(3)*(n)_125/((n)_32*(n)_32*(n)_32*(n)_32),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,32,125,32;32;32;32,1,-5766,5766,-5766,17793622189278548654556933,1/124,n^(3)*(n)_125/((n)_32*(n)_32*(n)_32*(n)_32),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,32,125,32;32;32;32,2,16322585,16322585,32645170,17793622189278548654556933,1/124,n^(3)*(n)_125/((n)_32*(n)_32*(n)_32*(n)_32),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,32,125,32;32;32;32,3,-30235452890,30235452890,-181412717340,17793622189278548654556933,1/124,n^(3)*(n)_125/((n)_32*(n)_32*(n)_32*(n)_32),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,32,125,32;32;32;32,4,41213217924909,41213217924909,989117230197816,17793622189278548654556933,1/124,n^(3)*(n)_125/((n)_32*(n)_32*(n)_32*(n)_32),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,32,125,32;32;32;32,5,-44075354466682438,44075354466682438,-5289042536001892560,17793622189278548654556933,1/124,n^(3)*(n)_125/((n)_32*(n)_32*(n)_32*(n)_32),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,32,125,32;32;32;32,6,38506288689123741649,38506288689123741649,27724527856169093987280,17793622189278548654556933,1/124,n^(3)*(n)_125/((n)_32*(n)_32*(n)_32*(n)_32),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,32,125,32;32;32;32,7,-28253797148766316811250,28253797148766316811250,-142399137629782236728700000,17793622189278548654556933,1/124,n^(3)*(n)_125/((n)_32*(n)_32*(n)_32*(n)_32),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,32,125,32;32;32;32,8,17765329841724495277615445,17765329841724495277615445,716298099218331649593454742400,17793622189278548654556933,1/124,n^(3)*(n)_125/((n)_32*(n)_32*(n)_32*(n)_32),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s4,32,124,32;32;32;32,0,1,1,1,14802929142299189740428261,1/123,n^(4)*(n)_124/((n)_32*(n)_32*(n)_32*(n)_32),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,32,124,32;32;32;32,1,-5642,5642,-5642,14802929142299189740428261,1/123,n^(4)*(n)_124/((n)_32*(n)_32*(n)_32*(n)_32),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,32,124,32;32;32;32,2,15622977,15622977,31245954,14802929142299189740428261,1/123,n^(4)*(n)_124/((n)_32*(n)_32*(n)_32*(n)_32),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,32,124,32;32;32;32,3,-28298203742,28298203742,-169789222452,14802929142299189740428261,1/123,n^(4)*(n)_124/((n)_32*(n)_32*(n)_32*(n)_32),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,32,124,32;32;32;32,4,37704240660901,37704240660901,904901775861624,14802929142299189740428261,1/123,n^(4)*(n)_124/((n)_32*(n)_32*(n)_32*(n)_32),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,32,124,32;32;32;32,5,-39400028624730714,39400028624730714,-4728003434967685680,14802929142299189740428261,1/123,n^(4)*(n)_124/((n)_32*(n)_32*(n)_32*(n)_32),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,32,124,32;32;32;32,6,33620685139657133113,33620685139657133113,24206893300553135841360,14802929142299189740428261,1/123,n^(4)*(n)_124/((n)_32*(n)_32*(n)_32*(n)_32),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,32,124,32;32;32;32,7,-24084832191448832305238,24084832191448832305238,-121387554244902114818399520,14802929142299189740428261,1/123,n^(4)*(n)_124/((n)_32*(n)_32*(n)_32*(n)_32),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,32,124,32;32;32;32,8,14778810649984840071765933,14778810649984840071765933,595881645407388751693602418560,14802929142299189740428261,1/123,n^(4)*(n)_124/((n)_32*(n)_32*(n)_32*(n)_32),four-label fourth-moment toy profile with fixed deficit s=4
single_label_cycle_profile,33,33,33,0,1,1,1,1,,n^(0)*(n)_33/((n)_33),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,33,33,33,1,0,0,0,1,,n^(0)*(n)_33/((n)_33),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,33,33,33,2,0,0,0,1,,n^(0)*(n)_33/((n)_33),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,33,33,33,3,0,0,0,1,,n^(0)*(n)_33/((n)_33),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,33,33,33,4,0,0,0,1,,n^(0)*(n)_33/((n)_33),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,33,33,33,5,0,0,0,1,,n^(0)*(n)_33/((n)_33),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,33,33,33,6,0,0,0,1,,n^(0)*(n)_33/((n)_33),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,33,33,33,7,0,0,0,1,,n^(0)*(n)_33/((n)_33),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,33,33,33,8,0,0,0,1,,n^(0)*(n)_33/((n)_33),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_path_profile,33,34,33,0,1,1,1,34,1/33,n^(-1)*(n)_34/((n)_33),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,33,34,33,1,-33,33,-33,34,1/33,n^(-1)*(n)_34/((n)_33),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,33,34,33,2,0,0,0,34,1/33,n^(-1)*(n)_34/((n)_33),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,33,34,33,3,0,0,0,34,1/33,n^(-1)*(n)_34/((n)_33),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,33,34,33,4,0,0,0,34,1/33,n^(-1)*(n)_34/((n)_33),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,33,34,33,5,0,0,0,34,1/33,n^(-1)*(n)_34/((n)_33),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,33,34,33,6,0,0,0,34,1/33,n^(-1)*(n)_34/((n)_33),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,33,34,33,7,0,0,0,34,1/33,n^(-1)*(n)_34/((n)_33),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,33,34,33,8,0,0,0,34,1/33,n^(-1)*(n)_34/((n)_33),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
rank2_balanced_profile,33,65,33;33,0,1,1,1,3060135199498941441,1/64,n^(1)*(n)_65/((n)_33*(n)_33),two length-L labels sharing one vertex
rank2_balanced_profile,33,65,33;33,1,-1024,1024,-1024,3060135199498941441,1/64,n^(1)*(n)_65/((n)_33*(n)_33),two length-L labels sharing one vertex
rank2_balanced_profile,33,65,33;33,2,491008,491008,982016,3060135199498941441,1/64,n^(1)*(n)_65/((n)_33*(n)_33),two length-L labels sharing one vertex
rank2_balanced_profile,33,65,33;33,3,-146134528,146134528,-876807168,3060135199498941441,1/64,n^(1)*(n)_65/((n)_33*(n)_33),two length-L labels sharing one vertex
rank2_balanced_profile,33,65,33;33,4,30152704000,30152704000,723664896000,3060135199498941441,1/64,n^(1)*(n)_65/((n)_33*(n)_33),two length-L labels sharing one vertex
rank2_balanced_profile,33,65,33;33,5,-4559608881664,4559608881664,-547153065799680,3060135199498941441,1/64,n^(1)*(n)_65/((n)_33*(n)_33),two length-L labels sharing one vertex
rank2_balanced_profile,33,65,33;33,6,520262309429248,520262309429248,374588862789058560,3060135199498941441,1/64,n^(1)*(n)_65/((n)_33*(n)_33),two length-L labels sharing one vertex
rank2_balanced_profile,33,65,33;33,7,-45352252049095168,45352252049095168,-228575350327439646720,3060135199498941441,1/64,n^(1)*(n)_65/((n)_33*(n)_33),two length-L labels sharing one vertex
rank2_balanced_profile,33,65,33;33,8,3014258095232204800,3014258095232204800,121534886399762497536000,3060135199498941441,1/64,n^(1)*(n)_65/((n)_33*(n)_33),two length-L labels sharing one vertex
rank2_deficit_k2,33,64,33;33,0,1,1,1,1451063381523743681,1/63,n^(2)*(n)_64/((n)_33*(n)_33),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,33,64,33;33,1,-960,960,-960,1451063381523743681,1/63,n^(2)*(n)_64/((n)_33*(n)_33),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,33,64,33;33,2,429568,429568,859136,1451063381523743681,1/63,n^(2)*(n)_64/((n)_33*(n)_33),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,33,64,33;33,3,-118642176,118642176,-711853056,1451063381523743681,1/63,n^(2)*(n)_64/((n)_33*(n)_33),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,33,64,33;33,4,22559604736,22559604736,541430513664,1451063381523743681,1/63,n^(2)*(n)_64/((n)_33*(n)_33),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,33,64,33;33,5,-3115794178560,3115794178560,-373895301427200,1451063381523743681,1/63,n^(2)*(n)_64/((n)_33*(n)_33),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,33,64,33;33,6,320851482001408,320851482001408,231013067041013760,1451063381523743681,1/63,n^(2)*(n)_64/((n)_33*(n)_33),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,33,64,33;33,7,-24817757201005056,24817757201005056,-125081496293065482240,1451063381523743681,1/63,n^(2)*(n)_64/((n)_33*(n)_33),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,33,64,33;33,8,1425921634367881216,1425921634367881216,57493160297712970629120,1451063381523743681,1/63,n^(2)*(n)_64/((n)_33*(n)_33),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k3,33,63,33;33,0,1,1,1,630748913121343241,1/62,n^(3)*(n)_63/((n)_33*(n)_33),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,33,63,33;33,1,-897,897,-897,630748913121343241,1/62,n^(3)*(n)_63/((n)_33*(n)_33),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,33,63,33;33,2,373057,373057,746114,630748913121343241,1/62,n^(3)*(n)_63/((n)_33*(n)_33),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,33,63,33;33,3,-95139585,95139585,-570837510,630748913121343241,1/62,n^(3)*(n)_63/((n)_33*(n)_33),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,33,63,33;33,4,16565810881,16565810881,397579461144,630748913121343241,1/62,n^(3)*(n)_63/((n)_33*(n)_33),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,33,63,33;33,5,-2072148093057,2072148093057,-248657771166840,630748913121343241,1/62,n^(3)*(n)_63/((n)_33*(n)_33),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,33,63,33;33,6,190306152138817,190306152138817,137020429539948240,630748913121343241,1/62,n^(3)*(n)_63/((n)_33*(n)_33),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,33,63,33;33,7,-12828469616259585,12828469616259585,-64655486865948308400,630748913121343241,1/62,n^(3)*(n)_63/((n)_33*(n)_33),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,33,63,33;33,8,617728048543527361,617728048543527361,24906794917275023195520,630748913121343241,1/62,n^(3)*(n)_63/((n)_33*(n)_33),two length-L labels with fixed vertex deficit k=3
rank4_delocalization_toy_s3,33,129,33;33;33;33,0,1,1,1,30098334751554702061680641,1/128,n^(3)*(n)_129/((n)_33*(n)_33*(n)_33*(n)_33),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,33,129,33;33;33;33,1,-6144,6144,-6144,30098334751554702061680641,1/128,n^(3)*(n)_129/((n)_33*(n)_33*(n)_33*(n)_33),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,33,129,33;33;33;33,2,18543616,18543616,37087232,30098334751554702061680641,1/128,n^(3)*(n)_129/((n)_33*(n)_33*(n)_33*(n)_33),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,33,129,33;33;33;33,3,-36644914176,36644914176,-219869485056,30098334751554702061680641,1/128,n^(3)*(n)_129/((n)_33*(n)_33*(n)_33*(n)_33),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,33,129,33;33;33;33,4,53321157935104,53321157935104,1279707790442496,30098334751554702061680641,1/128,n^(3)*(n)_129/((n)_33*(n)_33*(n)_33*(n)_33),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,33,129,33;33;33;33,5,-60913119432330240,60913119432330240,-7309574331879628800,30098334751554702061680641,1/128,n^(3)*(n)_129/((n)_33*(n)_33*(n)_33*(n)_33),four-label fourth-moment toy profile with fixed deficit s=3
