node_id	node_type	label	support_role	source_group	source_file	source_id	access_date	license	confidence	source_reliability	geographic_scope	uncertainty_class	temporal_annotation_json	raw_attrs_json	raw_caveats_json
paleo_context:LQE:paleo_context:New_Zealand:late_holocene	paleo_context	late_holocene :: New Zealand	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:New_Zealand:late_holocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""late_holocene"", ""kyr_max_bound"": 0.7, ""kyr_min_bound"": 0.55}"	"{""bin_code"": ""late_holocene"", ""region"": ""New Zealand""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:Mauritius:late_holocene	paleo_context	late_holocene :: Mauritius	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:Mauritius:late_holocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""late_holocene"", ""kyr_max_bound"": 0.4, ""kyr_min_bound"": 0.3}"	"{""bin_code"": ""late_holocene"", ""region"": ""Mauritius""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:Rodrigues:late_holocene	paleo_context	late_holocene :: Rodrigues	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:Rodrigues:late_holocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""late_holocene"", ""kyr_max_bound"": 0.3, ""kyr_min_bound"": 0.2}"	"{""bin_code"": ""late_holocene"", ""region"": ""Rodrigues""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:Africa:late_pleistocene	paleo_context	late_pleistocene :: Africa	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:Africa:late_pleistocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""late_pleistocene"", ""kyr_max_bound"": 12.0, ""kyr_min_bound"": 5.0}"	"{""bin_code"": ""late_pleistocene"", ""region"": ""Africa""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:Africa:pliocene_pleistocene	paleo_context	pliocene_pleistocene :: Africa	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:Africa:pliocene_pleistocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""pliocene_pleistocene"", ""kyr_max_bound"": 700.0, ""kyr_min_bound"": 200.0}"	"{""bin_code"": ""pliocene_pleistocene"", ""region"": ""Africa""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:Africa:late_holocene	paleo_context	late_holocene :: Africa	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:Africa:late_holocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""late_holocene"", ""kyr_max_bound"": 8.0, ""kyr_min_bound"": 6.0}"	"{""bin_code"": ""late_holocene"", ""region"": ""Africa""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:North_Africa:pliocene_pleistocene	paleo_context	pliocene_pleistocene :: North Africa	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:North_Africa:pliocene_pleistocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""pliocene_pleistocene"", ""kyr_max_bound"": 500.0, ""kyr_min_bound"": 100.0}"	"{""bin_code"": ""pliocene_pleistocene"", ""region"": ""North Africa""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:Eurasia-Africa:pliocene_pleistocene	paleo_context	pliocene_pleistocene :: Eurasia/Africa	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:Eurasia-Africa:pliocene_pleistocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""pliocene_pleistocene"", ""kyr_max_bound"": 2000.0, ""kyr_min_bound"": 400.0}"	"{""bin_code"": ""pliocene_pleistocene"", ""region"": ""Eurasia/Africa""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:Eurasia-Africa-NA:miocene_pliocene	paleo_context	miocene_pliocene :: Eurasia/Africa/NA	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:Eurasia-Africa-NA:miocene_pliocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""miocene_pliocene"", ""kyr_max_bound"": 4000.0, ""kyr_min_bound"": 500.0}"	"{""bin_code"": ""miocene_pliocene"", ""region"": ""Eurasia/Africa/NA""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:Americas:pliocene_pleistocene	paleo_context	pliocene_pleistocene :: Americas	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:Americas:pliocene_pleistocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""pliocene_pleistocene"", ""kyr_max_bound"": 2500.0, ""kyr_min_bound"": 500.0}"	"{""bin_code"": ""pliocene_pleistocene"", ""region"": ""Americas""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:Eurasia:miocene_pliocene	paleo_context	miocene_pliocene :: Eurasia	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:Eurasia:miocene_pliocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""miocene_pliocene"", ""kyr_max_bound"": 3000.0, ""kyr_min_bound"": 500.0}"	"{""bin_code"": ""miocene_pliocene"", ""region"": ""Eurasia""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:Asia:pliocene_pleistocene	paleo_context	pliocene_pleistocene :: Asia	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:Asia:pliocene_pleistocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""pliocene_pleistocene"", ""kyr_max_bound"": 2000.0, ""kyr_min_bound"": 11.0}"	"{""bin_code"": ""pliocene_pleistocene"", ""region"": ""Asia""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:East_Asia:late_pleistocene	paleo_context	late_pleistocene :: East Asia	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:East_Asia:late_pleistocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""late_pleistocene"", ""kyr_max_bound"": 12.5, ""kyr_min_bound"": 11.0}"	"{""bin_code"": ""late_pleistocene"", ""region"": ""East Asia""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:Flores:late_pleistocene	paleo_context	late_pleistocene :: Flores	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:Flores:late_pleistocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""late_pleistocene"", ""kyr_max_bound"": 18.0, ""kyr_min_bound"": 12.0}"	"{""bin_code"": ""late_pleistocene"", ""region"": ""Flores""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:Eurasia-Africa:miocene_pliocene	paleo_context	miocene_pliocene :: Eurasia/Africa	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:Eurasia-Africa:miocene_pliocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""miocene_pliocene"", ""kyr_max_bound"": 6000.0, ""kyr_min_bound"": 2500.0}"	"{""bin_code"": ""miocene_pliocene"", ""region"": ""Eurasia/Africa""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:South_America_(Andes):late_pleistocene	paleo_context	late_pleistocene :: South America (Andes)	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:South_America_(Andes):late_pleistocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""late_pleistocene"", ""kyr_max_bound"": 13.0, ""kyr_min_bound"": 10.0}"	"{""bin_code"": ""late_pleistocene"", ""region"": ""South America (Andes)""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:South-SE_Asia:pliocene_pleistocene	paleo_context	pliocene_pleistocene :: South/SE Asia	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:South-SE_Asia:pliocene_pleistocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""pliocene_pleistocene"", ""kyr_max_bound"": 2000.0, ""kyr_min_bound"": 9.0}"	"{""bin_code"": ""pliocene_pleistocene"", ""region"": ""South/SE Asia""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:Central_Asia:late_pleistocene	paleo_context	late_pleistocene :: Central Asia	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:Central_Asia:late_pleistocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""late_pleistocene"", ""kyr_max_bound"": 50.0, ""kyr_min_bound"": 12.0}"	"{""bin_code"": ""late_pleistocene"", ""region"": ""Central Asia""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:Beringia:late_pleistocene	paleo_context	late_pleistocene :: Beringia	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:Beringia:late_pleistocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""late_pleistocene"", ""kyr_max_bound"": 30.0, ""kyr_min_bound"": 11.0}"	"{""bin_code"": ""late_pleistocene"", ""region"": ""Beringia""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:Eurasian_steppe:late_pleistocene	paleo_context	late_pleistocene :: Eurasian steppe	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:Eurasian_steppe:late_pleistocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""late_pleistocene"", ""kyr_max_bound"": 30.0, ""kyr_min_bound"": 7.0}"	"{""bin_code"": ""late_pleistocene"", ""region"": ""Eurasian steppe""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:Europe-SW_Asia:late_pleistocene	paleo_context	late_pleistocene :: Europe/SW Asia	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:Europe-SW_Asia:late_pleistocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""late_pleistocene"", ""kyr_max_bound"": 18.0, ""kyr_min_bound"": 4.0}"	"{""bin_code"": ""late_pleistocene"", ""region"": ""Europe/SW Asia""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:Iberia:late_holocene	paleo_context	late_holocene :: Iberia	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:Iberia:late_holocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""late_holocene"", ""kyr_max_bound"": 0.4, ""kyr_min_bound"": 0.1}"	"{""bin_code"": ""late_holocene"", ""region"": ""Iberia""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:Sulawesi:pliocene_pleistocene	paleo_context	pliocene_pleistocene :: Sulawesi	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:Sulawesi:pliocene_pleistocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""pliocene_pleistocene"", ""kyr_max_bound"": 800.0, ""kyr_min_bound"": 100.0}"	"{""bin_code"": ""pliocene_pleistocene"", ""region"": ""Sulawesi""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:Sulawesi:late_pleistocene	paleo_context	late_pleistocene :: Sulawesi	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:Sulawesi:late_pleistocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""late_pleistocene"", ""kyr_max_bound"": 50.0, ""kyr_min_bound"": 1.0}"	"{""bin_code"": ""late_pleistocene"", ""region"": ""Sulawesi""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:Flores:pliocene_pleistocene	paleo_context	pliocene_pleistocene :: Flores	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:Flores:pliocene_pleistocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""pliocene_pleistocene"", ""kyr_max_bound"": 900.0, ""kyr_min_bound"": 600.0}"	"{""bin_code"": ""pliocene_pleistocene"", ""region"": ""Flores""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:Java:pliocene_pleistocene	paleo_context	pliocene_pleistocene :: Java	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:Java:pliocene_pleistocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""pliocene_pleistocene"", ""kyr_max_bound"": 800.0, ""kyr_min_bound"": 11.0}"	"{""bin_code"": ""pliocene_pleistocene"", ""region"": ""Java""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:Eurasia:eocene_or_older	paleo_context	eocene_or_older :: Eurasia	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:Eurasia:eocene_or_older	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""eocene_or_older"", ""kyr_max_bound"": 34000.0, ""kyr_min_bound"": 23000.0}"	"{""bin_code"": ""eocene_or_older"", ""region"": ""Eurasia""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:Asia:eocene_or_older	paleo_context	eocene_or_older :: Asia	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:Asia:eocene_or_older	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""eocene_or_older"", ""kyr_max_bound"": 34000.0, ""kyr_min_bound"": 23000.0}"	"{""bin_code"": ""eocene_or_older"", ""region"": ""Asia""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:Cuba:late_pleistocene	paleo_context	late_pleistocene :: Cuba	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:Cuba:late_pleistocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""late_pleistocene"", ""kyr_max_bound"": 100.0, ""kyr_min_bound"": 6.0}"	"{""bin_code"": ""late_pleistocene"", ""region"": ""Cuba""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:South_America:miocene_pliocene	paleo_context	miocene_pliocene :: South America	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:South_America:miocene_pliocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""miocene_pliocene"", ""kyr_max_bound"": 18000.0, ""kyr_min_bound"": 5000.0}"	"{""bin_code"": ""miocene_pliocene"", ""region"": ""South America""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:North_America:miocene_pliocene	paleo_context	miocene_pliocene :: North America	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:North_America:miocene_pliocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""miocene_pliocene"", ""kyr_max_bound"": 5000.0, ""kyr_min_bound"": 1500.0}"	"{""bin_code"": ""miocene_pliocene"", ""region"": ""North America""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:North_America:pliocene_pleistocene	paleo_context	pliocene_pleistocene :: North America	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:North_America:pliocene_pleistocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""pliocene_pleistocene"", ""kyr_max_bound"": 1800.0, ""kyr_min_bound"": 11.0}"	"{""bin_code"": ""pliocene_pleistocene"", ""region"": ""North America""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:South_America:oligocene	paleo_context	oligocene :: South America	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:South_America:oligocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""oligocene"", ""kyr_max_bound"": 32000.0, ""kyr_min_bound"": 27000.0}"	"{""bin_code"": ""oligocene"", ""region"": ""South America""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:East-SE_Asia:pliocene_pleistocene	paleo_context	pliocene_pleistocene :: East/SE Asia	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:East-SE_Asia:pliocene_pleistocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""pliocene_pleistocene"", ""kyr_max_bound"": 2000.0, ""kyr_min_bound"": 100.0}"	"{""bin_code"": ""pliocene_pleistocene"", ""region"": ""East/SE Asia""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:Africa:miocene_pliocene	paleo_context	miocene_pliocene :: Africa	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:Africa:miocene_pliocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""miocene_pliocene"", ""kyr_max_bound"": 4000.0, ""kyr_min_bound"": 1500.0}"	"{""bin_code"": ""miocene_pliocene"", ""region"": ""Africa""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:Patagonia:late_pleistocene	paleo_context	late_pleistocene :: Patagonia	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:Patagonia:late_pleistocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""late_pleistocene"", ""kyr_max_bound"": 13.0, ""kyr_min_bound"": 9.5}"	"{""bin_code"": ""late_pleistocene"", ""region"": ""Patagonia""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:NA-Eurasia-Africa:miocene_pliocene	paleo_context	miocene_pliocene :: NA/Eurasia/Africa	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:NA-Eurasia-Africa:miocene_pliocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""miocene_pliocene"", ""kyr_max_bound"": 5000.0, ""kyr_min_bound"": 800.0}"	"{""bin_code"": ""miocene_pliocene"", ""region"": ""NA/Eurasia/Africa""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:South_Asia:miocene_pliocene	paleo_context	miocene_pliocene :: South Asia	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:South_Asia:miocene_pliocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""miocene_pliocene"", ""kyr_max_bound"": 11000.0, ""kyr_min_bound"": 5000.0}"	"{""bin_code"": ""miocene_pliocene"", ""region"": ""South Asia""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:North_America:eocene_or_older	paleo_context	eocene_or_older :: North America	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:North_America:eocene_or_older	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""eocene_or_older"", ""kyr_max_bound"": 40000.0, ""kyr_min_bound"": 30000.0}"	"{""bin_code"": ""eocene_or_older"", ""region"": ""North America""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:North_America:oligocene	paleo_context	oligocene :: North America	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:North_America:oligocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""oligocene"", ""kyr_max_bound"": 25000.0, ""kyr_min_bound"": 19000.0}"	"{""bin_code"": ""oligocene"", ""region"": ""North America""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:Eurasia-NA-Africa:miocene_pliocene	paleo_context	miocene_pliocene :: Eurasia/NA/Africa	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:Eurasia-NA-Africa:miocene_pliocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""miocene_pliocene"", ""kyr_max_bound"": 19000.0, ""kyr_min_bound"": 12000.0}"	"{""bin_code"": ""miocene_pliocene"", ""region"": ""Eurasia/NA/Africa""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
paleo_context:LQE:paleo_context:Asia-NA:miocene_pliocene	paleo_context	miocene_pliocene :: Asia/NA	paleo_context	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/paleo_context.jsonl	LQE:paleo_context:Asia-NA:miocene_pliocene	2026-05-17	CC-BY-4.0	0.75	0.8		derived-time-bin	"{""bin_code"": ""miocene_pliocene"", ""kyr_max_bound"": 15000.0, ""kyr_min_bound"": 11000.0}"	"{""bin_code"": ""miocene_pliocene"", ""region"": ""Asia/NA""}"	"{""interpretation_caveat"": ""Paleo-context window is a coarse compilation-derived bin, not a chronostratigraphic unit."", ""uncertainty_class"": ""derived-time-bin""}"
